user,url,likes,comments,l/f,followers
https://www.instagram.com/edge0515,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21435742_508789136137603_5420002643105808384_n.jpg,13,0,0.006903877,1883
https://www.instagram.com/marin3,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21436092_494320460926389_5229130916332306432_n.jpg,13,0,0.022298456,583
https://www.instagram.com/hinachagin,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21373540_516136735406214_533653483279089664_n.jpg,17,1,0.056291391,302
https://www.instagram.com/wakako_m_0826,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433647_471237779922987_8857129335027400704_n.jpg,19,0,0.027104137,701
https://www.instagram.com/tuchiboy0116,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568813_490957751257888_4216350921828859904_n.jpg,5,0,0.217391304,23
https://www.instagram.com/one.tw.star,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433626_114177645929170_1095090216642805760_n.jpg,2,0,0.153846154,13
https://www.instagram.com/yumedream1102,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e15/21568643_1950732185184034_7068228787128762368_n.jpg,3,0,0.049180328,61
https://www.instagram.com/gomewzoo,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21434163_166952787190309_9039900714825940992_n.jpg,49,2,0.093155894,526
https://www.instagram.com/washinosuke84,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433692_116560565730233_7283865033337995264_n.jpg,7,1,0.025362319,276
https://www.instagram.com/0430y,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21433811_239542403235680_1864124804144037888_n.jpg,11,1,0.027638191,398
https://www.instagram.com/koron0827,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21480522_970747996397726_6025901200040263680_n.jpg,61,0,0.018106263,3369
https://www.instagram.com/prepre0305,https://scontent-nrt1-1.cdninstagram.com/t51.2885-15/e35/21568874_1937235139890214_8704246997713944576_n.jpg,8,0,0.06779661,118
